"","X","Year","Movement_type","Team_previous_season","Team","Players"
"36520",36520,2013,"Draft","Florida","Jax",1
"36521",36521,2013,"Draft","Florida","Mia",3
"36522",36522,2013,"Draft","Florida","Min",1
"36523",36523,2013,"Draft","Florida","Was",1
"36524",36524,2013,"Draft","Florida A&M","Cle",1
"36525",36525,2013,"Draft","Florida International","Jax",1
"36526",36526,2013,"Draft","Florida International","SD",1
"36527",36527,2013,"Draft","Florida International","Sea",1
"36528",36528,2013,"Draft","Florida State","Buf",2
"36529",36529,2013,"Draft","Florida State","Dal",1
"36530",36530,2013,"Draft","Florida State","Ind",1
"36531",36531,2013,"Draft","Florida State","Min",2
"36532",36532,2013,"Draft","Florida State","Oak",1
"36533",36533,2013,"Draft","Florida State","Pit",1
"36534",36534,2013,"Draft","Florida State","SF",2
"36535",36535,2013,"Draft","Florida State","TB",1
"36536",36536,2013,"Draft","Florida State","Was",2
"36537",36537,2013,"Draft","Fresno State","Jax",1
"36538",36538,2013,"Draft","Fresno State","Pit",1
"36539",36539,2013,"Draft","Fresno State","SD",1
"36540",36540,2013,"Draft","Fresno State","Was",1
"36541",36541,2013,"Draft","Furman","Car",1
"36542",36542,2013,"Draft","Furman","GB",1
"36543",36543,2013,"Draft","Georgia","Bal",1
"36544",36544,2013,"Draft","Georgia","Car",1
"36545",36545,2013,"Draft","Georgia","Chi",1
"36546",36546,2013,"Draft","Georgia","Cin",1
"36547",36547,2013,"Draft","Georgia","Cle",1
"36548",36548,2013,"Draft","Georgia","Ind",1
"36549",36549,2013,"Draft","Georgia","Jax",1
"36550",36550,2013,"Draft","Georgia","KC",1
"36551",36551,2013,"Draft","Georgia","NO",1
"36552",36552,2013,"Draft","Georgia","Pit",1
"36553",36553,2013,"Draft","Georgia","SD",1
"36554",36554,2013,"Draft","Georgia","Stl",1
"36555",36555,2013,"Draft","Georgia","Was",1
"36556",36556,2013,"Draft","Georgia Southern","Cle",1
"36557",36557,2013,"Draft","Georgia Southern","Dal",1
"36558",36558,2013,"Draft","Georgia Tech","NO",1
"36559",36559,2013,"Draft","Grambling","NYG",1
"36560",36560,2013,"Draft","Grand Valley State","NO",1
"36561",36561,2013,"Draft","Hampton","Dal",1
"36562",36562,2013,"Draft","Harding","Buf",1
"36563",36563,2013,"Draft","Harvard","Bal",1
"36564",36564,2013,"Draft","Holy Cross","Sea",1
"36565",36565,2013,"Draft","Houston","Det",1
"36566",36566,2013,"Draft","Houston","Hou",1
"36567",36567,2013,"Draft","Houston","Oak",1
"36568",36568,2013,"Draft","Houston","Stl",1
"36569",36569,2013,"Draft","Idaho","Sea",1
"36570",36570,2013,"Draft","Idaho","Stl",1
"36571",36571,2013,"Draft","Idaho State","NO",1
"36572",36572,2013,"Draft","Illinois","Ind",1
"36573",36573,2013,"Draft","Illinois","NE",2
"36574",36574,2013,"Draft","Illinois","NO",1
"36575",36575,2013,"Draft","Illinois","Oak",1
"36576",36576,2013,"Draft","Illinois","Stl",1
"36577",36577,2013,"Draft","Illinois","TB",1
"36578",36578,2013,"Draft","Illinois State","GB",1
"36579",36579,2013,"Draft","Illinois State","Hou",1
"36580",36580,2013,"Draft","Indiana","Atl",1
"36581",36581,2013,"Draft","Indiana","Cin",1
"36582",36582,2013,"Draft","Iowa","GB",1
"36583",36583,2013,"Draft","Iowa","Phi",1
"36584",36584,2013,"Draft","Iowa State","Car",1
"36585",36585,2013,"Draft","Iowa State","Ind",1
"36586",36586,2013,"Draft","Iowa State","Phi",1
"36587",36587,2013,"Draft","Jacksonville State","Hou",1
"36588",36588,2013,"Draft","James Madison","Ari",1
"36589",36589,2013,"Draft","James Madison","Bal",1
"36590",36590,2013,"Draft","Kansas","Cin",1
"36591",36591,2013,"Draft","Kansas","Hou",1
"36592",36592,2013,"Draft","Kansas","KC",1
"36593",36593,2013,"Draft","Kansas State","Bal",1
"36594",36594,2013,"Draft","Kansas State","GB",1
"36595",36595,2013,"Draft","Kansas State","Hou",1
"36596",36596,2013,"Draft","Kent State","NE",1
"36597",36597,2013,"Draft","Kent State","NYJ",1
"36598",36598,2013,"Draft","Kentucky","Det",1
"36599",36599,2013,"Draft","Lehigh","NYJ",1
"36600",36600,2013,"Draft","Louisiana State","Ari",2
"36601",36601,2013,"Draft","Louisiana State","Chi",1
"36602",36602,2013,"Draft","Louisiana State","Cle",1
"36603",36603,2013,"Draft","Louisiana State","Phi",1
"36604",36604,2013,"Draft","Louisiana State","Sea",1
"36605",36605,2013,"Draft","Louisiana State","SF",1
"36606",36606,2013,"Draft","Louisiana State","TB",1
"36607",36607,2013,"Draft","Louisiana State","Ten",1
"36608",36608,2013,"Draft","Louisiana Tech","Chi",1
"36609",36609,2013,"Draft","Louisiana Tech","GB",1
"36610",36610,2013,"Draft","Louisiana Tech","NE",1
"36611",36611,2013,"Draft","Louisiana Tech","SF",1
"36612",36612,2013,"Draft","Louisiana-Lafayette","Ari",1
"36613",36613,2013,"Draft","Louisiana-Lafayette","Car",1
"36614",36614,2013,"Draft","Louisiana-Monroe","Cle",1
"36615",36615,2013,"Draft","Louisville","Hou",1
"36616",36616,2013,"Draft","Marshall","NE",1
"36617",36617,2013,"Draft","Maryland","GB",1
"36618",36618,2013,"Draft","Maryland","Mia",1
"36619",36619,2013,"Draft","Maryland","NE",1
"36620",36620,2013,"Draft","Massachusetts","Jax",1
"36621",36621,2013,"Draft","Massachusetts","NYG",2
"36622",36622,2013,"Draft","Memphis","Min",1
"36623",36623,2013,"Draft","Miami","Min",1
"36624",36624,2013,"Draft","Miami","Stl",3
"36625",36625,2013,"Draft","Miami","TB",1
"36626",36626,2013,"Draft","Miami (OH)","Den",1
"36627",36627,2013,"Draft","Michigan","Ari",1
"36628",36628,2013,"Draft","Michigan","Jax",1
"36629",36629,2013,"Draft","Michigan","Mia",1
"36630",36630,2013,"Draft","Michigan","NYJ",1
"36631",36631,2013,"Draft","Michigan","TB",1
"36632",36632,2013,"Draft","Michigan State","Buf",1
"36633",36633,2013,"Draft","Michigan State","Mia",1
"36634",36634,2013,"Draft","Michigan State","Phi",1
"36635",36635,2013,"Draft","Michigan State","Pit",1
"36636",36636,2013,"Draft","Michigan State","TB",1
"36637",36637,2013,"Draft","Middle Tennessee State","Stl",1
"36638",36638,2013,"Draft","Midwestern State","Buf",1
"36639",36639,2013,"Draft","Minnesota","Cle",1
"36640",36640,2013,"Draft","Mississippi","Stl",1
"36641",36641,2013,"Draft","Mississippi State","Dal",1
"36642",36642,2013,"Draft","Mississippi State","Det",1
"36643",36643,2013,"Draft","Mississippi State","GB",1
"36644",36644,2013,"Draft","Mississippi State","TB",1
"36645",36645,2013,"Draft","Missouri","NE",1
"36646",36646,2013,"Draft","Missouri","NYJ",1
"36647",36647,2013,"Draft","Missouri","Ten",1
"36648",36648,2013,"Draft","Missouri Southern State","Bal",1
"36649",36649,2013,"Draft","Missouri Western State","Chi",1
"36650",36650,2013,"Draft","Missouri Western State","GB",1
"36651",36651,2013,"Draft","Monmouth","Was",1
"36652",36652,2013,"Draft","Montana","Stl",1
"36653",36653,2013,"Draft","Montana State","Chi",1
"36654",36654,2013,"Draft","Nebraska","Cin",1
"36655",36655,2013,"Draft","Nebraska","Cle",1
"36656",36656,2013,"Draft","Nebraska","Ten",1
"36657",36657,2013,"Draft","Nebraska","Was",1
"36658",36658,2013,"Draft","Nebraska-Kearney","NYG",1
"36659",36659,2013,"Draft","Nevada","Buf",1
"36660",36660,2013,"Draft","Nevada","Chi",1
"36661",36661,2013,"Draft","Nevada","NE",2
"36662",36662,2013,"Draft","Nevada","Ten",1
"36663",36663,2013,"Draft","Nevada-Las Vegas","Mia",1
"36664",36664,2013,"Draft","Nevada-Las Vegas","Sea",1
"36665",36665,2013,"Draft","New Mexico","Jax",1
"36666",36666,2013,"Draft","New Mexico State","Chi",1
"36667",36667,2013,"Draft","New Mexico State","Jax",1
"36668",36668,2013,"Draft","Newberry","GB",1
"36669",36669,2013,"Draft","North Carolina","Ari",1
"36670",36670,2013,"Draft","North Carolina","Car",1
"36671",36671,2013,"Draft","North Carolina","Cin",1
"36672",36672,2013,"Draft","North Carolina","Den",1
"36673",36673,2013,"Draft","North Carolina","Hou",1
"36674",36674,2013,"Draft","North Carolina","NO",1
"36675",36675,2013,"Draft","North Carolina State","Chi",1
"36676",36676,2013,"Draft","North Carolina State","Jax",1
"36677",36677,2013,"Draft","North Carolina State","Phi",1
"36678",36678,2013,"Draft","North Carolina State","TB",1
"36679",36679,2013,"Draft","North Carolina State","Was",1
"36680",36680,2013,"Draft","Northeastern","Dal",1
"36681",36681,2013,"Draft","Northeastern Oklahoma","Sea",1
"36682",36682,2013,"Draft","Northern Illinois","TB",1
"36683",36683,2013,"Draft","Northwestern","Jax",1
"36684",36684,2013,"Draft","Northwestern","Pit",1
"36685",36685,2013,"Draft","Notre Dame","Atl",1
"36686",36686,2013,"Draft","Notre Dame","Cin",1
"36687",36687,2013,"Draft","Notre Dame","Det",1
"36688",36688,2013,"Draft","Notre Dame","Hou",1
"36689",36689,2013,"Draft","Notre Dame","SD",1
"36690",36690,2013,"Draft","Notre Dame","SF",1
"36691",36691,2013,"Draft","Ohio","NYG",1
"36692",36692,2013,"Draft","Ohio State","Bal",1
"36693",36693,2013,"Draft","Ohio State","Cle",1
"36694",36694,2013,"Draft","Ohio State","GB",1
"36695",36695,2013,"Draft","Ohio State","NYG",1
"36696",36696,2013,"Draft","Oklahoma","Ari",1
"36697",36697,2013,"Draft","Oklahoma","NO",1
"36698",36698,2013,"Draft","Oklahoma","Oak",1
"36699",36699,2013,"Draft","Oklahoma","Phi",1
"36700",36700,2013,"Draft","Oklahoma","Pit",1
"36701",36701,2013,"Draft","Oklahoma State","Dal",1
"36702",36702,2013,"Draft","Oklahoma State","GB",1
"36703",36703,2013,"Draft","Oklahoma State","Oak",1
"36704",36704,2013,"Draft","Oregon","Buf",1
"36705",36705,2013,"Draft","Oregon","Car",2
"36706",36706,2013,"Draft","Oregon","Chi",1
"36707",36707,2013,"Draft","Oregon","Mia",1
"36708",36708,2013,"Draft","Oregon State","KC",1
"36709",36709,2013,"Draft","Oregon State","Phi",1
"36710",36710,2013,"Draft","Oregon State","Pit",1
"36711",36711,2013,"Draft","Oregon State","SD",1
"36712",36712,2013,"Draft","Ouachita Baptist","Hou",1
"36713",36713,2013,"Draft","Penn State","Atl",1
"36714",36714,2013,"Draft","Penn State","Car",1
"36715",36715,2013,"Draft","Penn State","Min",2
"36716",36716,2013,"Draft","Penn State","Oak",1
"36717",36717,2013,"Draft","Penn State","Pit",1
"36718",36718,2013,"Draft","Penn State","SD",1
"36719",36719,2013,"Draft","Penn State","Sea",1
"36720",36720,2013,"Draft","Penn State","SF",1
"36721",36721,2013,"Draft","Pittsburgh","Hou",1
"36722",36722,2013,"Draft","Princeton","KC",1
"36723",36723,2013,"Draft","Purdue","Car",1
"36724",36724,2013,"Draft","Regina","Buf",1
"36725",36725,2013,"Draft","Rice","Sea",1
"36726",36726,2013,"Draft","Rice","SF",1
"36727",36727,2013,"Draft","Richmond","NYG",1
"36728",36728,2013,"Draft","Rutgers","Ari",1
"36729",36729,2013,"Draft","Rutgers","Chi",1
"36730",36730,2013,"Draft","Rutgers","KC",1
"36731",36731,2013,"Draft","Rutgers","NE",3
"36732",36732,2013,"Draft","Rutgers","TB",3
"36733",36733,2013,"Draft","Rutgers","Was",1
"36734",36734,2013,"Draft","Saginaw Valley State","Dal",1
"36735",36735,2013,"Draft","Samford","Pit",1
"36736",36736,2013,"Draft","San Diego State","Cle",1
"36737",36737,2013,"Draft","San Diego State","Dal",1
"36738",36738,2013,"Draft","San Diego State","Oak",1
"36739",36739,2013,"Draft","San Diego State","Pit",1
"36740",36740,2013,"Draft","San Jose State","Hou",1
"36741",36741,2013,"Draft","South Carolina","Cle",2
"36742",36742,2013,"Draft","South Carolina","Dal",1
"36743",36743,2013,"Draft","South Carolina","Det",1
"36744",36744,2013,"Draft","South Carolina","Hou",1
"36745",36745,2013,"Draft","South Carolina","Ind",1
"36746",36746,2013,"Draft","South Carolina","Jax",1
"36747",36747,2013,"Draft","South Carolina","SD",1
"36748",36748,2013,"Draft","South Carolina State","Dal",1
"36749",36749,2013,"Draft","South Florida","Den",1
"36750",36750,2013,"Draft","South Florida","GB",1
"36751",36751,2013,"Draft","South Florida","NE",1
"36752",36752,2013,"Draft","Southeastern Louisiana","Atl",1
"36753",36753,2013,"Draft","Southern California","Buf",2
"36754",36754,2013,"Draft","Southern California","Car",1
"36755",36755,2013,"Draft","Southern California","Chi",1
"36756",36756,2013,"Draft","Southern California","Hou",1
"36757",36757,2013,"Draft","Southern California","Ind",1
"36758",36758,2013,"Draft","Southern California","Phi",1
"36759",36759,2013,"Draft","Southern California","SF",1
"36760",36760,2013,"Draft","Southern California","Stl",1
"36761",36761,2013,"Draft","Southern Illinois","Cin",1
"36762",36762,2013,"Draft","Southern Methodist","Atl",1
"36763",36763,2013,"Draft","Southern Methodist","Cin",1
"36764",36764,2013,"Draft","Southern Methodist","GB",1
"36765",36765,2013,"Draft","Southern Methodist","Min",1
"36766",36766,2013,"Draft","Southern Methodist","NE",1
"36767",36767,2013,"Draft","Southern Mississippi","NE",1
"36768",36768,2013,"Draft","Southern Utah","SD",1
"36769",36769,2013,"Draft","Stanford","Ari",1
"36770",36770,2013,"Draft","Stanford","Atl",1
"36771",36771,2013,"Draft","Stanford","Mia",1
"36772",36772,2013,"Draft","Stanford","Phi",1
"36773",36773,2013,"Draft","Stanford","SF",1
"36774",36774,2013,"Draft","Stephen F. Austin","Buf",1
"36775",36775,2013,"Draft","Stephen F. Austin","Cle",1
"36776",36776,2013,"Draft","Stephen F. Austin","Hou",1
"36777",36777,2013,"Draft","Syracuse","Hou",1
"36778",36778,2013,"Draft","Syracuse","NYG",2
"36779",36779,2013,"Draft","Syracuse","Pit",1
"36780",36780,2013,"Draft","Temple","Cle",1
"36781",36781,2013,"Draft","Temple","NYJ",1
"36782",36782,2013,"Draft","Tennessee","KC",1
"36783",36783,2013,"Draft","Tennessee","Mia",1
"36784",36784,2013,"Draft","Tennessee","Min",1
"36785",36785,2013,"Draft","Tennessee","NYJ",1
"36786",36786,2013,"Draft","Tennessee","Oak",1
"36787",36787,2013,"Draft","Tennessee","Ten",1
"36788",36788,2013,"Draft","Tennessee Tech","Ind",1
"36789",36789,2013,"Draft","Tennessee-Martin","Ind",1
"36790",36790,2013,"Draft","Texas","Ari",1
"36791",36791,2013,"Draft","Texas","Buf",1
"36792",36792,2013,"Draft","Texas","NO",1
"36793",36793,2013,"Draft","Texas","SD",1
"36794",36794,2013,"Draft","Texas A&M","Cin",1
"36795",36795,2013,"Draft","Texas A&M","Cle",1
"36796",36796,2013,"Draft","Texas A&M","Jax",1
"36797",36797,2013,"Draft","Texas A&M","NYG",1
"36798",36798,2013,"Draft","Texas A&M","Sea",1
"36799",36799,2013,"Draft","Texas Christian","Atl",1
"36800",36800,2013,"Draft","Texas Christian","Dal",1
"36801",36801,2013,"Draft","Texas Christian","NE",1
"36802",36802,2013,"Draft","Texas Christian","Phi",1
"36803",36803,2013,"Draft","Texas Christian","TB",1
"36804",36804,2013,"Draft","Texas State","Atl",1
"36805",36805,2013,"Draft","Texas State","SF",1
"36806",36806,2013,"Draft","Texas Tech","Det",1
"36807",36807,2013,"Draft","Texas Tech","Stl",1
"36808",36808,2013,"Draft","Texas-El Paso","Min",1
"36809",36809,2013,"Draft","Toledo","TB",1
"36810",36810,2013,"Draft","Troy State","Bal",1
"36811",36811,2013,"Draft","Troy State","NE",1
"36812",36812,2013,"Draft","Tulane","NO",1
"36813",36813,2013,"Draft","UCLA","Det",1
"36814",36814,2013,"Draft","UCLA","GB",2
"36815",36815,2013,"Draft","UCLA","Ind",1
"36816",36816,2013,"Draft","UCLA","Min",2
"36817",36817,2013,"Draft","UCLA","Sea",1
"36818",36818,2013,"Draft","UCLA","SF",1
"36819",36819,2013,"Draft","Utah","Car",1
"36820",36820,2013,"Draft","Utah","Mia",1
"36821",36821,2013,"Draft","Utah","Phi",1
"36822",36822,2013,"Draft","Utah State","Ind",1
"36823",36823,2013,"Draft","Utah State","Mia",1
"36824",36824,2013,"Draft","Valdosta State","Atl",1
"36825",36825,2013,"Draft","Valdosta State","Car",1
"36826",36826,2013,"Draft","Vanderbilt","SF",1
"36827",36827,2013,"Draft","Vanderbilt","Stl",1
"36828",36828,2013,"Draft","Virginia","Jax",1
"36829",36829,2013,"Draft","Virginia","NYJ",1
"36830",36830,2013,"Draft","Virginia Tech","Den",1
"36831",36831,2013,"Draft","Virginia Tech","SD",1
"36832",36832,2013,"Draft","Wake Forest","NYJ",1
"36833",36833,2013,"Draft","Washburn","Car",1
"36834",36834,2013,"Draft","Washington","Ari",1
"36835",36835,2013,"Draft","Washington","Atl",1
"36836",36836,2013,"Draft","Washington","Dal",1
"36837",36837,2013,"Draft","Washington","GB",1
"36838",36838,2013,"Draft","Washington State","Buf",1
"36839",36839,2013,"Draft","Washington State","Chi",1
"36840",36840,2013,"Draft","West Texas A&M","Ari",1
"36841",36841,2013,"Draft","West Texas A&M","NO",1
"36842",36842,2013,"Draft","West Virginia","NYJ",1
"36843",36843,2013,"Draft","West Virginia","Pit",1
"36844",36844,2013,"Draft","West Virginia","Stl",2
"36845",36845,2013,"Draft","Western Kentucky","Den",1
"36846",36846,2013,"Draft","Western Kentucky","Ind",1
"36847",36847,2013,"Draft","Western Michigan","Cle",1
"36848",36848,2013,"Draft","Western Michigan","Jax",1
"36849",36849,2013,"Draft","William & Mary","Dal",1
"36850",36850,2013,"Draft","Wisconsin","Bal",1
"36851",36851,2013,"Draft","Wisconsin","Dal",1
"36852",36852,2013,"Draft","Wisconsin","Den",1
"36853",36853,2013,"Draft","Wisconsin","Hou",1
"36854",36854,2013,"Draft","Wisconsin","Oak",1
"36855",36855,2013,"Draft","Wisconsin","SD",1
"36856",36856,2013,"Draft","Youngstown State","Oak",1
"36857",36857,2013,"Pro","Ari","Buf",1
"36858",36858,2013,"Pro","Ari","Cle",1
"36859",36859,2013,"Pro","Ari","Dal",1
"36860",36860,2013,"Pro","Ari","Den",2
"36861",36861,2013,"Pro","Ari","Ind",1
"36862",36862,2013,"Pro","Ari","Jax",2
"36863",36863,2013,"Pro","Ari","KC",1
"36864",36864,2013,"Pro","Ari","NE",1
"36865",36865,2013,"Pro","Ari","Oak",1
"36866",36866,2013,"Pro","Ari","Pit",3
"36867",36867,2013,"Pro","Ari","SD",2
"36868",36868,2013,"Pro","Ari","Sea",2
"36869",36869,2013,"Pro","Ari","SF",1
"36870",36870,2013,"Pro","Ari","TB",1
"36871",36871,2013,"Pro","Atl","Ari",1
"36872",36872,2013,"Pro","Atl","Bal",1
"36873",36873,2013,"Pro","Atl","Cle",1
"36874",36874,2013,"Pro","Atl","Ind",1
"36875",36875,2013,"Pro","Atl","KC",1
"36876",36876,2013,"Pro","Atl","Mia",2
"36877",36877,2013,"Pro","Atl","NE",1
"36878",36878,2013,"Pro","Atl","NO",1
"36879",36879,2013,"Pro","Atl","Oak",1
"36880",36880,2013,"Pro","Atl","Pit",1
"36881",36881,2013,"Pro","Atl","Ten",1
"36882",36882,2013,"Pro","Bal","Cle",2
"36883",36883,2013,"Pro","Bal","Den",1
"36884",36884,2013,"Pro","Bal","Hou",1
"36885",36885,2013,"Pro","Bal","Ind",1
"36886",36886,2013,"Pro","Bal","KC",1
"36887",36887,2013,"Pro","Bal","Mia",2
"36888",36888,2013,"Pro","Bal","Oak",1
"36889",36889,2013,"Pro","Bal","Phi",1
"36890",36890,2013,"Pro","Bal","SF",1
"36891",36891,2013,"Pro","Bal","Ten",1
"36892",36892,2013,"Pro","Buf","Car",1
"36893",36893,2013,"Pro","Buf","Cin",1
"36894",36894,2013,"Pro","Buf","Det",1
"36895",36895,2013,"Pro","Buf","Hou",1
"36896",36896,2013,"Pro","Buf","Ind",2
"36897",36897,2013,"Pro","Buf","Jax",1
"36898",36898,2013,"Pro","Buf","KC",1
"36899",36899,2013,"Pro","Buf","NE",1
"36900",36900,2013,"Pro","Buf","NYG",1
"36901",36901,2013,"Pro","Buf","NYJ",1
"36902",36902,2013,"Pro","Buf","Phi",1
"36903",36903,2013,"Pro","Buf","Pit",2
"36904",36904,2013,"Pro","Buf","SD",2
"36905",36905,2013,"Pro","Buf","Sea",1
"36906",36906,2013,"Pro","Buf","TB",1
"36907",36907,2013,"Pro","Buf","Ten",3
"36908",36908,2013,"Pro","Buf","Was",2
"36909",36909,2013,"Pro","Car","Atl",1
"36910",36910,2013,"Pro","Car","Chi",1
"36911",36911,2013,"Pro","Car","Cin",1
"36912",36912,2013,"Pro","Car","Cle",2
"36913",36913,2013,"Pro","Car","Dal",1
"36914",36914,2013,"Pro","Car","Den",1
"36915",36915,2013,"Pro","Car","Ind",1
"36916",36916,2013,"Pro","Car","Mia",1
"36917",36917,2013,"Pro","Car","NE",1
"36918",36918,2013,"Pro","Car","NYG",2
"36919",36919,2013,"Pro","Car","Phi",1
"36920",36920,2013,"Pro","Car","Pit",1
"36921",36921,2013,"Pro","Car","SD",1
"36922",36922,2013,"Pro","Chi","Buf",1
"36923",36923,2013,"Pro","Chi","Car",1
"36924",36924,2013,"Pro","Chi","Cle",1
"36925",36925,2013,"Pro","Chi","Dal",1
"36926",36926,2013,"Pro","Chi","Det",1
"36927",36927,2013,"Pro","Chi","Jax",2
"36928",36928,2013,"Pro","Chi","Min",1
"36929",36929,2013,"Pro","Chi","Oak",1
"36930",36930,2013,"Pro","Chi","Pit",1
"36931",36931,2013,"Pro","Chi","Sea",1
"36932",36932,2013,"Pro","Chi","TB",2
"36933",36933,2013,"Pro","Chi","Ten",1
"36934",36934,2013,"Pro","Cin","Ari",1
"36935",36935,2013,"Pro","Cin","Atl",1
"36936",36936,2013,"Pro","Cin","Bal",2
"36937",36937,2013,"Pro","Cin","Buf",1
"36938",36938,2013,"Pro","Cin","Dal",1
"36939",36939,2013,"Pro","Cin","Ind",1
"36940",36940,2013,"Pro","Cin","NYG",2
"36941",36941,2013,"Pro","Cin","Oak",1
"36942",36942,2013,"Pro","Cin","Phi",2
"36943",36943,2013,"Pro","Cin","Pit",1
"36944",36944,2013,"Pro","Cin","SF",1
"36945",36945,2013,"Pro","Cin","TB",1
"36946",36946,2013,"Pro","Cle","Ari",2
"36947",36947,2013,"Pro","Cle","Buf",1
"36948",36948,2013,"Pro","Cle","Cin",2
"36949",36949,2013,"Pro","Cle","GB",1
"36950",36950,2013,"Pro","Cle","Hou",1
"36951",36951,2013,"Pro","Cle","Ind",1
"36952",36952,2013,"Pro","Cle","Jax",1
"36953",36953,2013,"Pro","Cle","KC",1
"36954",36954,2013,"Pro","Cle","Mia",1
"36955",36955,2013,"Pro","Cle","NO",2
"36956",36956,2013,"Pro","Cle","NYJ",1
"36957",36957,2013,"Pro","Cle","Oak",4
"36958",36958,2013,"Pro","Cle","Phi",1
"36959",36959,2013,"Pro","Cle","SF",3
"36960",36960,2013,"Pro","Cle","TB",1
"36961",36961,2013,"Pro","Dal","Bal",1
"36962",36962,2013,"Pro","Dal","Buf",1
"36963",36963,2013,"Pro","Dal","Chi",3
"36964",36964,2013,"Pro","Dal","Cle",1
"36965",36965,2013,"Pro","Dal","Jax",1
"36966",36966,2013,"Pro","Dal","Mia",1
"36967",36967,2013,"Pro","Dal","NO",3
"36968",36968,2013,"Pro","Dal","NYG",1
"36969",36969,2013,"Pro","Dal","Oak",2
"36970",36970,2013,"Pro","Dal","Pit",2
"36971",36971,2013,"Pro","Dal","SD",2
"36972",36972,2013,"Pro","Dal","TB",1
"36973",36973,2013,"Pro","Dal","Ten",1
"36974",36974,2013,"Pro","Den","Bal",2
"36975",36975,2013,"Pro","Den","Buf",1
"36976",36976,2013,"Pro","Den","Chi",1
"36977",36977,2013,"Pro","Den","Cle",1
"36978",36978,2013,"Pro","Den","Det",1
"36979",36979,2013,"Pro","Den","Hou",2
"36980",36980,2013,"Pro","Den","NE",1
"36981",36981,2013,"Pro","Den","Oak",2
"36982",36982,2013,"Pro","Den","SD",1
"36983",36983,2013,"Pro","Den","Was",1
"36984",36984,2013,"Pro","Det","Atl",1
"36985",36985,2013,"Pro","Det","Car",1
"36986",36986,2013,"Pro","Det","Cin",1
"36987",36987,2013,"Pro","Det","Dal",2
"36988",36988,2013,"Pro","Det","Ind",1
"36989",36989,2013,"Pro","Det","Sea",1
"36990",36990,2013,"Pro","Det","SF",1
"36991",36991,2013,"Pro","Det","Ten",1
"36992",36992,2013,"Pro","GB","Ari",1
